row,col,x,y,lst
388,1302,630165.0,3369045.0,321.61685
360,1260,628905.0,3369885.0,325.6296
341,1293,629895.0,3370455.0,322.87466
337,1296,629985.0,3370575.0,319.62756
410,1339,631275.0,3368385.0,318.70468
376,1293,629895.0,3369405.0,326.31662
341,1300,630105.0,3370455.0,316.87262
373,1286,629685.0,3369495.0,325.27756
418,1273,629295.0,3368145.0,322.9396
359,1289,629775.0,3369915.0,325.17502
348,1245,628455.0,3370245.0,326.63107
398,1289,629775.0,3368745.0,321.88004
400,1238,628245.0,3368685.0,325.86203
374,1292,629865.0,3369465.0,326.55246
370,1295,629955.0,3369585.0,325.8347
360,1292,629865.0,3369885.0,324.81952
325,1251,628635.0,3370935.0,314.00833
379,1344,631425.0,3369315.0,323.2917
425,1292,629865.0,3367935.0,323.57538
390,1328,630945.0,3368985.0,325.92355
424,1257,628815.0,3367965.0,317.36484
356,1287,629715.0,3370005.0,325.01776
389,1297,630015.0,3369015.0,322.98062
326,1342,631365.0,3370905.0,325.52707
399,1357,631815.0,3368715.0,323.46942
391,1235,628155.0,3368955.0,325.14767
375,1256,628785.0,3369435.0,325.12033
1140,1060,622905.0,3346485.0,320.49573
1078,1090,623805.0,3348345.0,324.3957
1098,1019,621675.0,3347745.0,322.3688
1209,1030,622005.0,3344415.0,319.13196
1145,1052,622665.0,3346335.0,324.07782
1204,1050,622605.0,3344565.0,323.00455
1145,1035,622155.0,3346335.0,324.15643
1141,1035,622155.0,3346455.0,326.1799
1154,1046,622485.0,3346065.0,326.20724
1129,1038,622245.0,3346815.0,317.97324
1139,1116,624585.0,3346515.0,317.775
1150,991,620835.0,3346185.0,318.57138
1131,994,620925.0,3346755.0,317.17685
1125,1095,623955.0,3346935.0,322.6901
1518,1153,625695.0,3335145.0,322.31412
1496,1147,625515.0,3335805.0,327.36597
1498,1131,625035.0,3335745.0,319.2755
1583,1175,626355.0,3333195.0,322.31754
1563,1189,626775.0,3333795.0,321.79117
1555,1209,627375.0,3334035.0,321.98257
1535,1104,624225.0,3334635.0,320.44104
1494,1163,625995.0,3335865.0,328.2444
1551,1171,626235.0,3334155.0,323.09344
1507,1175,626355.0,3335475.0,325.2092
1538,1177,626415.0,3334545.0,326.72336
1487,1094,623925.0,3336075.0,327.21216
1479,1088,623745.0,3336315.0,324.89813
1575,1162,625965.0,3333435.0,324.10858
1512,1154,625725.0,3335325.0,323.60956
1245,813,615495.0,3343335.0,326.50803
1275,810,615405.0,3342435.0,320.28723
1329,831,616035.0,3340815.0,319.2174
1264,781,614535.0,3342765.0,322.20816
1284,789,614775.0,3342165.0,323.23016
1265,828,615945.0,3342735.0,321.34683
1230,750,613605.0,3343785.0,314.46976
1250,839,616275.0,3343185.0,322.98746
1245,827,615915.0,3343335.0,324.8161
1312,769,614175.0,3341325.0,320.41028
1241,737,613215.0,3343455.0,316.55475
1281,789,614775.0,3342255.0,322.96353
1259,753,613695.0,3342915.0,319.72327
1287,791,614835.0,3342075.0,323.67792
1286,771,614235.0,3342105.0,322.24576
1228,764,614025.0,3343845.0,316.17535
660,230,598005.0,3360885.0,317.08456
729,302,600165.0,3358815.0,318.7867
727,269,599175.0,3358875.0,318.34238
658,243,598395.0,3360945.0,319.7096
691,240,598305.0,3359955.0,323.02167
727,244,598425.0,3358875.0,317.67587
668,230,598005.0,3360645.0,317.9083
664,291,599835.0,3360765.0,316.94785
704,222,597765.0,3359565.0,323.77704
700,289,599775.0,3359685.0,316.753
247,65,593055.0,3373275.0,315.71393
180,39,592275.0,3375285.0,316.57184
228,113,594495.0,3373845.0,313.16068
186,17,591615.0,3375105.0,314.4014
196,37,592215.0,3374805.0,315.649
200,134,595125.0,3374685.0,313.65628
182,1648,640545.0,3375225.0,316.2608
57,1617,639615.0,3378975.0,323.32245
71,1638,640245.0,3378555.0,318.05185
119,1681,641535.0,3377115.0,326.8054
113,1636,640185.0,3377295.0,323.37372
109,1610,639405.0,3377415.0,319.12854
99,1648,640545.0,3377715.0,322.4816
142,1620,639705.0,3376425.0,325.73557
66,1617,639615.0,3378705.0,323.5788
142,1605,639255.0,3376425.0,314.21683
45,1658,640845.0,3379335.0,324.9289
154,1683,641595.0,3376065.0,315.83698
108,1639,640275.0,3377445.0,325.92014
105,1643,640395.0,3377535.0,325.01093
164,1675,641355.0,3375765.0,324.15985
113,1599,639075.0,3377295.0,318.2159
60,1631,640035.0,3378885.0,321.8937
79,1584,638625.0,3378315.0,322.8986
100,1706,642285.0,3377685.0,323.63007
140,1595,638955.0,3376485.0,327.13013
977,1172,626265.0,3351375.0,314.56546
1106,1128,624945.0,3347505.0,323.07635
1049,1098,624045.0,3349215.0,323.43524
1087,1168,626145.0,3348075.0,318.29453
1041,1100,624105.0,3349455.0,326.56613
1063,1115,624555.0,3348795.0,322.28336
1010,1136,625185.0,3350385.0,321.6442
989,1176,626385.0,3351015.0,322.5363
1069,1079,623475.0,3348615.0,324.00604
1040,1143,625395.0,3349485.0,324.88104
1071,1187,626715.0,3348555.0,314.89362
1038,1144,625425.0,3349545.0,323.73602
1041,1143,625395.0,3349455.0,325.39035
1013,1202,627165.0,3350295.0,318.46884
1033,1132,625065.0,3349695.0,321.64078
1027,1071,623235.0,3349875.0,322.46793
1030,1133,625095.0,3349785.0,322.74136
1040,1106,624285.0,3349485.0,327.1438
1061,1158,625845.0,3348855.0,315.4815
1037,1141,625335.0,3349575.0,323.1618
1084,1632,640065.0,3348165.0,328.54858
1149,1675,641355.0,3346215.0,315.01324
1079,1648,640545.0,3348315.0,318.25693
1104,1623,639795.0,3347565.0,321.74673
1144,1609,639375.0,3346365.0,318.3287
1106,1644,640425.0,3347505.0,323.58563
1112,1646,640485.0,3347325.0,324.06757
1111,1648,640545.0,3347355.0,323.98553
1061,1600,639105.0,3348855.0,314.97223
1152,1607,639315.0,3346125.0,320.6598
1120,1639,640275.0,3347085.0,324.5666
1163,1610,639405.0,3345795.0,323.0456
534,182,596565.0,3364665.0,319.6925
509,145,595455.0,3365415.0,316.63336
491,102,594165.0,3365955.0,322.7858
451,159,595875.0,3367155.0,323.78046
1587,74,593325.0,3333075.0,323.97528
1585,84,593625.0,3333135.0,323.97186
1609,106,594285.0,3332415.0,323.466
1558,152,595665.0,3333945.0,320.735
1605,61,592935.0,3332535.0,323.77704
1625,86,593685.0,3331935.0,321.9689
1609,98,594045.0,3332415.0,322.01675
1561,82,593565.0,3333855.0,322.84048
1583,124,594825.0,3333195.0,321.02896
1616,47,592515.0,3332205.0,323.97528
1546,111,594435.0,3334305.0,322.5773
1621,102,594165.0,3332055.0,323.1447
210,1375,632355.0,3374385.0,326.33713
231,1369,632175.0,3373755.0,326.82248
268,1332,631065.0,3372645.0,325.01776
199,1358,631845.0,3374715.0,324.58026
227,1428,633945.0,3373875.0,323.85565
260,1330,631005.0,3372885.0,325.12033
232,1360,631905.0,3373725.0,325.94748
183,1367,632115.0,3375195.0,321.12125
205,1342,631365.0,3374535.0,322.24576
161,1346,631485.0,3375855.0,322.45767
279,1346,631485.0,3372315.0,320.80334
198,1358,631845.0,3374745.0,324.59735
223,1353,631695.0,3373995.0,323.07294
242,1309,630375.0,3373425.0,321.0563
274,1326,630885.0,3372465.0,323.81464
201,1369,632175.0,3374655.0,322.48502
171,1375,632355.0,3375555.0,317.2828
229,1364,632025.0,3373815.0,326.93185
233,1354,631725.0,3373695.0,324.65546
277,1308,630345.0,3372375.0,327.02072
218,1354,631725.0,3374145.0,324.78876
238,1338,631245.0,3373545.0,324.42645
190,1366,632085.0,3374985.0,325.50656
234,1367,632115.0,3373665.0,325.18185
229,1388,632745.0,3373815.0,324.82635
208,1172,626265.0,3374445.0,326.56955
271,1196,626985.0,3372555.0,325.2673
254,1130,625005.0,3373065.0,320.0514
242,1165,626055.0,3373425.0,325.43137
222,1172,626265.0,3374025.0,325.7424
252,1182,626565.0,3373125.0,324.93915
216,1220,627705.0,3374205.0,324.02655
208,1110,624405.0,3374445.0,317.84335
230,1179,626475.0,3373785.0,325.17502
236,1191,626835.0,3373605.0,326.52512
257,1154,625725.0,3372975.0,321.60318
218,1219,627675.0,3374145.0,323.57538
233,1179,626475.0,3373695.0,325.3049
294,1201,627135.0,3371865.0,326.696
287,1144,625425.0,3372075.0,324.98358
246,1172,626265.0,3373305.0,325.6877
185,1125,624855.0,3375135.0,321.1315
218,1215,627555.0,3374145.0,324.73407
247,1187,626715.0,3373275.0,326.9011
184,1200,627105.0,3375165.0,322.83023
222,1184,626625.0,3374025.0,325.3596
256,1103,624195.0,3373005.0,318.95764
236,1138,625245.0,3373605.0,323.07294
286,1146,625485.0,3372105.0,325.21603
240,1160,625905.0,3373485.0,323.4284
274,1151,625635.0,3372465.0,322.70718
280,1114,624525.0,3372285.0,322.37564
277,1215,627555.0,3372375.0,325.9543
224,1146,625485.0,3373965.0,327.1062
64,957,619815.0,3378765.0,319.24133
35,1000,621105.0,3379635.0,321.44937
63,1027,621915.0,3378795.0,322.25943
86,985,620655.0,3378105.0,319.82922
62,956,619785.0,3378825.0,319.69934
80,966,620085.0,3378285.0,322.40298
131,979,620475.0,3376755.0,319.98987
206,1217,627615.0,3374505.0,324.63495
157,1204,627225.0,3375975.0,320.5675
198,1330,631005.0,3374745.0,317.0162
194,1299,630075.0,3374865.0,324.95282
195,1328,630945.0,3374835.0,319.68225
175,1272,629265.0,3375435.0,323.13788
138,1216,627585.0,3376545.0,319.93176
719,1309,630375.0,3359115.0,324.8161
733,1267,629115.0,3358695.0,315.43024
661,1297,630015.0,3360855.0,319.3883
729,1296,629985.0,3358815.0,321.54166
713,1313,630495.0,3359295.0,326.3884
712,1240,628305.0,3359325.0,326.75754
701,1331,631035.0,3359655.0,320.08215
727,1319,630675.0,3358875.0,315.3824
692,1296,629985.0,3359925.0,321.59293
714,1316,630585.0,3359265.0,326.11838
664,1317,630615.0,3360765.0,323.97186
732,1318,630645.0,3358725.0,319.60364
776,1337,631215.0,3357405.0,323.13104
772,1279,629475.0,3357525.0,314.9312
682,1294,629925.0,3360225.0,323.5207
724,1363,631995.0,3358965.0,319.6891
1606,1120,624705.0,3332505.0,324.2453
1584,1119,624675.0,3333165.0,327.10278
1588,1135,625155.0,3333045.0,322.60806
1582,1166,626085.0,3333225.0,322.76187
1618,1128,624945.0,3332145.0,324.7204
1596,1081,623535.0,3332805.0,324.19745
1561,1062,622965.0,3333855.0,322.62515
1596,1123,624795.0,3332805.0,323.5822
1560,1132,625065.0,3333885.0,321.2101
1564,1153,625695.0,3333765.0,321.74332
1590,1171,626235.0,3332985.0,324.64178
1359,929,618975.0,3339915.0,324.27264
1348,954,619725.0,3340245.0,317.69638
1352,950,619605.0,3340125.0,323.11395
1345,887,617715.0,3340335.0,322.0612
1357,928,618945.0,3339975.0,324.4709
1343,854,616725.0,3340395.0,321.77408
1349,924,618825.0,3340215.0,328.30933
1359,925,618855.0,3339915.0,324.93573
1359,889,617775.0,3339915.0,323.15497
1289,904,618225.0,3342015.0,326.73703
1376,949,619575.0,3339405.0,325.71506
1398,895,617955.0,3338745.0,317.358
1343,950,619605.0,3340395.0,314.6475
1305,961,619935.0,3341535.0,322.75845
1359,882,617565.0,3339915.0,324.97333
1359,924,618825.0,3339915.0,324.6247
1359,863,616995.0,3339915.0,321.78433
1337,962,619965.0,3340575.0,322.70718
101,620,609705.0,3377655.0,322.57047
52,634,610125.0,3379125.0,323.0285
99,610,609405.0,3377715.0,320.0514
109,602,609165.0,3377415.0,325.4006
62,597,609015.0,3378825.0,322.10904
126,541,607335.0,3376905.0,316.4488
129,614,609525.0,3376815.0,322.61832
81,610,609405.0,3378255.0,325.1511
101,603,609195.0,3377655.0,317.8912
116,597,609015.0,3377205.0,321.7194
129,672,611265.0,3376815.0,322.60464
114,620,609705.0,3377265.0,322.5568
195,984,620625.0,3374835.0,321.22037
213,943,619395.0,3374295.0,324.24188
116,981,620535.0,3377205.0,320.1129
157,995,620955.0,3375975.0,325.05194
174,984,620625.0,3375465.0,322.45425
172,965,620055.0,3375525.0,320.67004
180,1037,622215.0,3375285.0,320.35217
193,928,618945.0,3374895.0,321.9894
1356,900,618105.0,3340005.0,324.6999
1382,859,616875.0,3339225.0,323.06952
1313,890,617805.0,3341295.0,326.7712
1322,852,616665.0,3341025.0,326.16965
1327,924,618825.0,3340875.0,322.92252
1355,839,616275.0,3340035.0,318.88242
1377,934,619125.0,3339375.0,325.02118
1364,904,618225.0,3339765.0,323.80096
1348,903,618195.0,3340245.0,326.1628
1347,826,615885.0,3340275.0,318.67392
1351,913,618495.0,3340155.0,325.08615
1481,1247,628515.0,3336255.0,323.93768
1406,1269,629175.0,3338505.0,312.42236
1427,1248,628545.0,3337875.0,326.6379
1409,1323,630795.0,3338415.0,320.7179
1425,1277,629415.0,3337935.0,322.2321
1420,1280,629505.0,3338085.0,323.34637
1429,1351,631635.0,3337815.0,326.92502
1419,1279,629475.0,3338115.0,322.67642
1356,1294,629925.0,3340005.0,323.4626
1421,1275,629355.0,3338055.0,323.24725
24,1585,638655.0,3379965.0,319.5011
36,1550,637605.0,3379605.0,323.01822
126,1565,638055.0,3376905.0,324.45038
66,1485,635655.0,3378705.0,320.8512
123,1529,636975.0,3376995.0,322.07144
133,1578,638445.0,3376695.0,319.32336
79,1546,637485.0,3378315.0,323.96844
89,1515,636555.0,3378015.0,316.02838
11,1523,636795.0,3380355.0,323.43524
71,1521,636735.0,3378555.0,324.8537
22,1564,638025.0,3380025.0,322.902
35,1510,636405.0,3379635.0,322.46793
71,1514,636525.0,3378555.0,320.27698
139,1573,638295.0,3376515.0,319.28235
45,1549,637575.0,3379335.0,324.84686
123,1556,637785.0,3376995.0,324.64178
67,1576,638385.0,3378675.0,325.34933
66,1607,639315.0,3378705.0,324.72382
66,1575,638355.0,3378705.0,324.78876
140,1521,636735.0,3376485.0,323.3532
1595,1000,621105.0,3332835.0,324.79218
1543,913,618495.0,3334395.0,321.27164
1540,958,619845.0,3334485.0,321.76724
1594,960,619905.0,3332865.0,326.13205
1612,1005,621255.0,3332325.0,324.987
1560,934,619125.0,3333885.0,322.17398
1522,932,619065.0,3335025.0,324.24872
1543,918,618645.0,3334395.0,324.3615
548,1113,624495.0,3364245.0,322.2321
621,1069,623175.0,3362055.0,323.53436
571,1057,622815.0,3363555.0,325.19553
552,1110,624405.0,3364125.0,323.70526
575,1029,621975.0,3363435.0,323.74286
557,1068,623145.0,3363975.0,323.10028
513,1066,623085.0,3365295.0,315.17047
599,1018,621645.0,3362715.0,326.11496
562,1087,623715.0,3363825.0,319.05676
550,1074,623325.0,3364185.0,324.78192
554,1065,623055.0,3364065.0,322.15347
554,1089,623775.0,3364065.0,317.46054
533,1055,622755.0,3364695.0,322.38248
494,1178,626445.0,3365865.0,322.7653
517,1142,625365.0,3365175.0,327.5232
537,1191,626835.0,3364575.0,322.4816
488,1238,628245.0,3366045.0,325.12375
485,1194,626925.0,3366135.0,318.23984
508,1158,625845.0,3365445.0,325.92014
524,1150,625605.0,3364965.0,319.9215
505,1164,626025.0,3365535.0,322.54654
464,1183,626595.0,3366765.0,324.13934
482,1181,626535.0,3366225.0,321.94156
451,1056,622785.0,3367155.0,320.34875
469,1002,621165.0,3366615.0,321.35367
439,1093,623895.0,3367515.0,319.5182
474,1078,623445.0,3366465.0,323.05927
477,1094,623925.0,3366375.0,322.3278
481,1014,621525.0,3366255.0,318.06552
487,1106,624285.0,3366075.0,323.64374
1143,1422,633765.0,3346395.0,321.25113
1056,1478,635445.0,3349005.0,317.7374
1050,1509,636375.0,3349185.0,318.9337
1090,1514,636525.0,3347985.0,325.38693
1045,1419,633675.0,3349335.0,318.77646
1017,1446,634485.0,3350175.0,318.58505
1124,1422,633765.0,3346965.0,324.87762
1114,1424,633825.0,3347265.0,322.0646
1100,1463,634995.0,3347685.0,319.87024
1094,1411,633435.0,3347865.0,320.50256
1113,1497,636015.0,3347295.0,327.78638
1065,1467,635115.0,3348735.0,315.8404
1097,1482,635565.0,3347775.0,316.9991
467,1534,637125.0,3366675.0,320.30432
478,1601,639135.0,3366345.0,315.6353
500,1590,638805.0,3365685.0,317.82285
498,1554,637725.0,3365745.0,318.19882
470,1591,638835.0,3366585.0,327.34204
527,1603,639195.0,3364875.0,317.88437
531,1585,638655.0,3364755.0,320.06848
491,1561,637935.0,3365955.0,323.79413
521,1594,638925.0,3365055.0,321.83218
455,1588,638745.0,3367035.0,321.27164
472,1575,638355.0,3366525.0,324.84686
450,1552,637665.0,3367185.0,323.47626
430,1592,638865.0,3367785.0,320.31116
457,1532,637065.0,3366975.0,324.48456
476,1562,637965.0,3366405.0,325.2844
481,1604,639225.0,3366255.0,314.90045
535,1576,638385.0,3364635.0,323.18915
479,1275,629355.0,3366315.0,320.63245
471,1289,629775.0,3366555.0,326.56955
453,1323,630795.0,3367095.0,325.17844
486,1281,629535.0,3366105.0,320.2257
496,1339,631275.0,3365805.0,325.0554
1548,126,594885.0,3334245.0,314.35696
1581,78,593445.0,3333255.0,324.55292
1584,74,593325.0,3333165.0,324.3581
1637,84,593625.0,3331575.0,320.8341
1547,76,593385.0,3334275.0,323.56854
1564,138,595245.0,3333765.0,321.06314
1621,55,592755.0,3332055.0,325.79025
1590,58,592845.0,3332985.0,322.5602
1640,41,592335.0,3331485.0,323.60956
1657,88,593745.0,3330975.0,324.31708
1626,134,595125.0,3331905.0,318.16464
1542,93,593895.0,3334425.0,323.5617
1522,88,593745.0,3335025.0,320.70764
1554,82,593565.0,3334065.0,323.95135
1601,56,592785.0,3332655.0,324.32733
1585,82,593565.0,3333135.0,323.8659
1553,74,593325.0,3334095.0,322.77213
1570,106,594285.0,3333585.0,322.03384
51,612,609465.0,3379155.0,322.9738
87,562,607965.0,3378075.0,323.78046
131,533,607095.0,3376755.0,314.53128
43,551,607635.0,3379395.0,316.85895
39,594,608925.0,3379515.0,322.66275
80,557,607815.0,3378285.0,323.6574
68,527,606915.0,3378645.0,318.85507
64,614,609525.0,3378765.0,324.0949
59,568,608145.0,3378915.0,321.92447
130,601,609135.0,3376785.0,322.45084
84,624,609825.0,3378165.0,321.21695
82,600,609105.0,3378225.0,323.26093
98,579,608475.0,3377745.0,322.72086
81,642,610365.0,3378255.0,323.32587
15,581,608535.0,3380235.0,323.9992
131,554,607725.0,3376755.0,319.1764
542,1272,629265.0,3364425.0,321.12808
519,1212,627465.0,3365115.0,326.6174
532,1243,628395.0,3364725.0,320.00354
460,1175,626355.0,3366885.0,322.54312
525,1215,627555.0,3364935.0,325.40744
462,1178,626445.0,3366825.0,323.28485
520,1257,628815.0,3365085.0,325.40744
575,1220,627705.0,3363435.0,325.27414
522,1201,627135.0,3365025.0,323.1994
524,1214,627525.0,3364965.0,325.80734
531,1235,628155.0,3364755.0,320.61536
532,1222,627765.0,3364725.0,319.10803
554,1260,628905.0,3364065.0,326.06027
524,1189,626775.0,3364965.0,320.67004
575,1198,627045.0,3363435.0,319.11487
465,1195,626955.0,3366735.0,321.5519
530,1201,627135.0,3364785.0,323.5788
542,1203,627195.0,3364425.0,322.6354
516,1168,626145.0,3365205.0,323.83856
522,1197,627015.0,3365025.0,323.15497
1305,1634,640125.0,3341535.0,320.75208
1308,1612,639465.0,3341445.0,326.5969
1255,1615,639555.0,3343035.0,318.12704
1278,1578,638445.0,3342345.0,320.57776
1291,1622,639765.0,3341955.0,324.54266
1319,1684,641625.0,3341115.0,316.19586
1296,1597,639015.0,3341805.0,322.34488
795,192,596865.0,3356835.0,321.6852
771,196,596985.0,3357555.0,323.47626
823,171,596235.0,3355995.0,319.74377
815,179,596475.0,3356235.0,319.214
732,196,596985.0,3358725.0,319.64807
781,174,596325.0,3357255.0,319.83264
756,162,595965.0,3358005.0,317.35458
780,145,595455.0,3357285.0,317.9835
726,197,597015.0,3358905.0,319.89075
784,181,596535.0,3357165.0,323.30878
763,268,599145.0,3357795.0,318.36288
748,218,597645.0,3358245.0,317.02646
803,180,596505.0,3356595.0,322.37222
713,173,596295.0,3359295.0,319.94543
718,150,595605.0,3359145.0,318.02792
1096,1129,624975.0,3347805.0,325.592
1181,1146,625485.0,3345255.0,322.29703
1083,1151,625635.0,3348195.0,323.81805
1128,1163,625995.0,3346845.0,318.8961
1137,1185,626655.0,3346575.0,320.80676
1125,1232,628065.0,3346935.0,323.07635
1104,1114,624525.0,3347565.0,324.29315
1093,1160,625905.0,3347895.0,322.51578
1131,1195,626955.0,3346755.0,321.94156
1068,1133,625095.0,3348645.0,324.25214
1096,1132,625065.0,3347805.0,323.5822
857,13,591495.0,3354975.0,323.97528
847,22,591765.0,3355275.0,317.14267
887,45,592455.0,3354075.0,314.39456
890,53,592695.0,3353985.0,313.7144
854,45,592455.0,3355065.0,321.72623
868,14,591525.0,3354645.0,325.10324
817,32,592065.0,3356175.0,316.74957
844,27,591915.0,3355365.0,318.44833
815,22,591765.0,3356235.0,321.0734
844,37,592215.0,3355365.0,320.76233
884,14,591525.0,3354165.0,324.86395
854,15,591555.0,3355065.0,320.6256
897,41,592335.0,3353775.0,314.66116
99,1580,638505.0,3377715.0,317.13242
175,1572,638265.0,3375435.0,320.38635
157,1584,638625.0,3375975.0,316.99228
214,1545,637455.0,3374265.0,321.8356
120,1506,636285.0,3377085.0,315.3858
145,1549,637575.0,3376335.0,325.2502
162,1484,635625.0,3375825.0,318.55087
197,1560,637905.0,3374775.0,319.01575
150,1556,637785.0,3376185.0,325.62277
87,1572,638265.0,3378075.0,321.1315
150,1586,638685.0,3376185.0,319.41907
191,1573,638295.0,3374955.0,317.3409
204,1589,638775.0,3374565.0,321.21695
122,1514,636525.0,3377025.0,322.80972
145,1575,638355.0,3376335.0,313.2393
190,1569,638175.0,3374985.0,319.08752
173,1521,636735.0,3375495.0,320.12317
149,1556,637785.0,3376215.0,325.31516
135,1572,638265.0,3376635.0,323.654
147,1543,637395.0,3376275.0,322.48502
125,1563,637995.0,3376935.0,324.25897
173,1564,638025.0,3375495.0,320.318
120,1524,636825.0,3377085.0,326.24826
165,1624,639825.0,3375735.0,317.59726
154,1546,637485.0,3376065.0,324.02997
502,1237,628215.0,3365625.0,325.0588
479,1230,628005.0,3366315.0,325.44846
498,1247,628515.0,3365745.0,323.3703
438,1275,629355.0,3367545.0,323.56854
504,1340,631305.0,3365565.0,322.85757
410,1268,629145.0,3368385.0,322.6696
493,1254,628725.0,3365895.0,324.8537
495,1348,631545.0,3365835.0,319.713
470,1282,629565.0,3366585.0,324.31708
547,1265,629055.0,3364275.0,323.82147
513,1286,629685.0,3365295.0,322.64908
528,1275,629355.0,3364845.0,320.59143
486,1284,629625.0,3366105.0,320.70422
496,1291,629835.0,3365805.0,325.3425
437,1311,630435.0,3367575.0,325.60568
210,804,615225.0,3374385.0,323.96844
129,785,614655.0,3376815.0,322.50552
190,783,614595.0,3374985.0,323.83514
157,796,614985.0,3375975.0,321.8561
123,787,614715.0,3376995.0,322.36197
135,843,616395.0,3376635.0,323.47626
160,832,616065.0,3375885.0,316.95468
174,730,613005.0,3375465.0,324.44354
187,779,614475.0,3375075.0,322.92252
154,787,614715.0,3376065.0,321.80826
1303,1036,622185.0,3341595.0,324.9323
1334,1049,622575.0,3340665.0,312.771
1353,1039,622275.0,3340095.0,313.1675
1373,982,620565.0,3339495.0,320.4923
1368,989,620775.0,3339645.0,318.9713
1326,968,620145.0,3340905.0,322.9601
1288,1048,622545.0,3342045.0,317.6417
1332,996,620985.0,3340725.0,323.9787
1296,970,620205.0,3341805.0,325.10324
1323,1047,622515.0,3340995.0,317.54257
1302,978,620445.0,3341625.0,326.79855
1401,1016,621585.0,3338655.0,316.38727
1333,1008,621345.0,3340695.0,325.06223
1374,982,620565.0,3339465.0,321.82193
1378,1069,623175.0,3339345.0,322.1945
1307,1078,623445.0,3341475.0,317.61435
1275,1006,621285.0,3342435.0,325.6638
1349,1019,621675.0,3340215.0,318.89267
1325,992,620865.0,3340935.0,325.50656
1358,1069,623175.0,3339945.0,318.14072
1329,1052,622665.0,3340815.0,312.50098
1309,993,620895.0,3341415.0,326.8259
1344,1046,622485.0,3340365.0,313.8477
1339,939,619275.0,3340515.0,322.60806
1341,1001,621135.0,3340455.0,325.1545
1405,1023,621795.0,3338535.0,315.96002
1334,1014,621525.0,3340665.0,327.37622
1396,1008,621345.0,3338805.0,315.15338
1369,991,620835.0,3339615.0,317.85703
1342,1024,621825.0,3340425.0,318.52353
1317,1000,621105.0,3341175.0,326.34055
1668,1157,625815.0,3330645.0,325.36642
1650,1161,625935.0,3331185.0,325.4177
1612,1145,625455.0,3332325.0,324.88446
1664,1148,625545.0,3330765.0,327.33862
1621,1170,626205.0,3332055.0,320.90588
1619,1172,626265.0,3332115.0,320.359
331,1482,635565.0,3370755.0,321.46988
344,1506,636285.0,3370365.0,326.17648
280,1561,637935.0,3372285.0,323.52753
324,1588,638745.0,3370965.0,322.60464
288,1543,637395.0,3372045.0,321.1486
279,1521,636735.0,3372315.0,321.69547
244,1552,637665.0,3373365.0,316.9068
299,1543,637395.0,3371715.0,323.83173
297,1603,639195.0,3371775.0,317.7169
263,1564,638025.0,3372795.0,323.3327
260,1556,637785.0,3372885.0,321.25113
250,1553,637695.0,3373185.0,320.20178
292,1541,637335.0,3371925.0,323.80438
351,1522,636765.0,3370155.0,324.40253
270,1501,636135.0,3372585.0,319.8429
303,1521,636735.0,3371595.0,319.13538
392,1208,627345.0,3368925.0,322.24234
440,1130,625005.0,3367485.0,323.5583
406,1167,626115.0,3368505.0,323.24384
501,1152,625665.0,3365655.0,324.29315
433,1155,625755.0,3367695.0,320.08215
390,1198,627045.0,3368985.0,324.82294
429,1159,625875.0,3367815.0,322.30045
481,1118,624645.0,3366255.0,326.91135
427,1210,627405.0,3367875.0,325.6262
452,1126,624885.0,3367125.0,324.4948
438,1087,623715.0,3367545.0,315.92926
462,1161,625935.0,3366825.0,324.54608
440,1153,625695.0,3367485.0,324.72382
449,1129,624975.0,3367215.0,323.1823
432,1161,625935.0,3367725.0,322.32437
1131,246,598485.0,3346755.0,321.12125
1178,273,599295.0,3345345.0,321.111
1185,237,598215.0,3345135.0,320.97424
1236,248,598545.0,3343605.0,317.97324
1183,239,598275.0,3345195.0,321.04605
1163,238,598245.0,3345795.0,319.42932
1173,253,598695.0,3345495.0,324.7614
1142,290,599805.0,3346425.0,320.68713
1170,228,597945.0,3345585.0,320.8717
1123,212,597465.0,3346995.0,321.97232
1172,253,598695.0,3345525.0,324.77167
1210,280,599505.0,3344385.0,323.43524
1156,234,598125.0,3346005.0,319.75403
1165,253,598695.0,3345735.0,322.03043
1218,224,597825.0,3344145.0,317.21786
1204,246,598485.0,3344565.0,319.255
1179,243,598395.0,3345315.0,321.90738
1234,225,597855.0,3343665.0,316.58893
293,698,612045.0,3371895.0,322.01675
244,717,612615.0,3373365.0,323.237
254,728,612945.0,3373065.0,314.31937
219,741,613335.0,3374115.0,322.92252
243,762,613965.0,3373395.0,317.1837
240,735,613155.0,3373485.0,323.6745
222,739,613275.0,3374025.0,322.54996
204,709,612375.0,3374565.0,323.24725
200,757,613815.0,3374685.0,324.987
186,698,612045.0,3375105.0,321.46646
317,1600,639105.0,3371175.0,321.6613
275,1569,638175.0,3372435.0,323.71893
382,1609,639375.0,3369225.0,315.88824
325,1585,638655.0,3370935.0,319.09436
259,1569,638175.0,3372915.0,322.9567
321,1650,640605.0,3371055.0,316.84528
378,1637,640215.0,3369345.0,324.3991
322,1650,640605.0,3371025.0,317.08798
328,1663,640995.0,3370845.0,316.67096
320,1603,639195.0,3371085.0,322.68668
267,1642,640365.0,3372675.0,319.83606
348,1597,639015.0,3370245.0,317.34775
1003,115,594555.0,3350595.0,324.529
1004,91,593835.0,3350565.0,321.2477
986,99,594075.0,3351105.0,322.9738
972,141,595335.0,3351525.0,324.14618
