row,col,x,y,land surface temperature
1235,1091,623835.0,3343635.0,328.825439453125
382,1017,621615.0,3369225.0,329.7346496582031
35,1487,635715.0,3379635.0,326.9455261230469
1629,1001,621135.0,3331815.0,328.435791015625
1457,974,620325.0,3336975.0,328.705810546875
117,1527,636915.0,3377175.0,326.8566589355469
1636,1118,624645.0,3331605.0,329.7517395019531
897,173,596295.0,3353775.0,328.510986328125
1364,1257,628815.0,3339765.0,330.3840637207031
516,1128,624945.0,3365205.0,327.413818359375
1564,1574,638325.0,3333765.0,326.9079284667969
1477,29,591975.0,3336375.0,325.6740417480469
1575,670,611205.0,3333435.0,328.063232421875
588,56,592785.0,3363045.0,326.8122253417969
1292,1236,628185.0,3341925.0,328.504150390625
746,1076,623385.0,3358305.0,330.4968566894531
1091,297,600015.0,3347955.0,326.7985534667969
1620,939,619275.0,3332085.0,328.357177734375
579,69,593175.0,3363315.0,326.7814636230469
1232,344,601425.0,3343725.0,326.7985534667969
1105,12,591465.0,3347535.0,326.2653503417969
1311,1321,630735.0,3341355.0,330.0320129394531
580,1090,623805.0,3363285.0,329.6252746582031
1460,1686,641685.0,3336885.0,330.6711730957031
749,1672,641265.0,3358215.0,326.8840026855469
1345,1246,628485.0,3340335.0,330.6575012207031
300,663,610995.0,3371685.0,327.659912109375
59,1695,641955.0,3378915.0,328.647705078125
1091,291,599835.0,3347955.0,328.364013671875
1462,1438,634245.0,3336825.0,328.702392578125
1078,1501,636135.0,3348345.0,327.605224609375
796,1255,628755.0,3356805.0,330.9617004394531
1358,1233,628095.0,3339945.0,330.9070129394531
1283,392,602865.0,3342195.0,324.70330810546875
727,952,619665.0,3358875.0,328.176025390625
636,1648,640545.0,3361605.0,328.664794921875
81,417,603615.0,3378255.0,326.1764831542969
581,970,620205.0,3363255.0,327.130126953125
325,1491,635835.0,3370935.0,328.121337890625
1658,1521,636735.0,3330945.0,327.817138671875
747,1075,623355.0,3358275.0,329.9636535644531
1654,1251,628635.0,3331065.0,332.43829345703125
272,1681,641535.0,3372525.0,325.9030456542969
363,1401,633135.0,3369795.0,326.7301940917969
823,1191,626835.0,3355995.0,328.545166015625
1395,724,612825.0,3338835.0,327.550537109375
1438,1699,642075.0,3337545.0,330.5412902832031
1252,396,602985.0,3343125.0,326.5011901855469
777,1263,628995.0,3357375.0,329.3142395019531
