row,col,x,y,land surface temperature,B2_blue,B3_green,B4_red,B5_NIR,B6_SWIR1,B7_SWIR2,B8_pan,B9_cirrus,NDVI,EVI,NDWI
36,1584,638625.0,3379605.0,323.69842529296875,0.48197502,0.49718434,0.54877895,0.6991755,0.6400932,0.6102986,0.19410332,0.0013781958,0.120514445,0.27304387,-0.16883811
6,1518,636645.0,3380505.0,322.4884338378906,0.25635102,0.24318916,0.21288757,0.71309775,0.38781393,0.18775322,0.115168266,0.0013337379,0.5401923,1.1711338,-0.4913887
399,142,595365.0,3368715.0,320.9913635253906,0.23774889,0.20721333,0.17995359,0.6991755,0.29254135,0.13007492,0.08009096,0.0010225323,0.59060943,1.3035553,-0.54277164
423,165,596055.0,3367995.0,322.3106994628906,0.28712058,0.27150184,0.2550641,0.633483,0.30786765,0.18541335,0.10400933,0.0009780745,0.42588502,0.93625104,-0.39998588
1636,1014,621525.0,3331605.0,324.34442138671875,0.2763571,0.26676357,0.27863848,0.76118255,0.5022736,0.2654766,0.14162074,0.0013115089,0.46406454,0.88681096,-0.48097754
1561,1054,622725.0,3333855.0,321.6852111816406,0.2566435,0.23043674,0.24974084,0.76627177,0.4441273,0.21243909,0.110188976,0.0013115089,0.50839025,0.9637558,-0.5376046
1620,1056,622785.0,3332085.0,325.2297058105469,0.27079988,0.2461725,0.24652348,0.67718047,0.45886862,0.24948734,0.11361224,0.0013781958,0.46622834,0.9567415,-0.46678573
537,1231,628035.0,3364575.0,322.5670471191406,0.41417667,0.38878885,0.39487258,0.61944366,0.29800108,0.19742478,0.14411038,0.0014226538,0.22140145,0.63628393,-0.22877145
444,1242,628365.0,3367365.0,324.30682373046875,0.35433397,0.3540415,0.3770894,0.72573316,0.38422608,0.257209,0.14648888,0.00128928,0.31613767,0.6549687,-0.3442308
470,1201,627135.0,3366585.0,315.81988525390625,0.21797682,0.181767,0.12151482,0.94620943,0.26660755,0.08226314,0.07217745,0.0016227145,0.7723854,1.9815394,-0.67771137
313,1108,624345.0,3371295.0,325.03143310546875,0.28653562,0.28343529,0.31461433,0.81558496,0.5127251,0.26438466,0.13688597,0.0010225323,0.44325864,0.8058056,-0.4842037
254,1163,625995.0,3373065.0,326.0158386230469,0.28811502,0.24207771,0.24354014,0.4349432,0.2462115,0.14567418,0.11796912,0.0013559669,0.28210428,0.65074635,-0.28487375
294,1167,626115.0,3371865.0,323.48992919921875,0.33105206,0.28776407,0.3065417,0.6109615,0.3494787,0.22324157,0.1594039,0.001244822,0.33179152,0.78675985,-0.35961747
56,1591,638835.0,3379005.0,322.5841369628906,0.23634498,0.21464247,0.17012605,0.8092673,0.30038,0.12473216,0.10200872,0.0012225931,0.65258884,1.5110632,-0.58073944
95,1533,637095.0,3377835.0,323.36004638671875,0.27600613,0.23798288,0.2503258,0.49525392,0.52415156,0.35255954,0.110655785,0.0010225323,0.32850695,0.66042376,-0.35087034
45,1565,638055.0,3379335.0,323.94110107421875,0.50736284,0.5146165,0.6045853,0.75217396,0.40446615,0.28797856,0.2289361,0.0011781352,0.10878029,0.2343474,-0.18752706
1552,1625,639855.0,3334125.0,316.20611572265625,0.20879275,0.17211495,0.13104986,0.589727,0.30775064,0.11818047,0.07993536,0.0009780745,0.63636494,1.4155294,-0.548161
1511,1617,639615.0,3335355.0,323.0113830566406,0.23798288,0.19592334,0.16281389,0.51976424,0.2965192,0.14485522,0.08109126,0.00086692965,0.5229443,1.2537313,-0.45248923
1478,1614,639525.0,3336345.0,319.3438720703125,0.22803836,0.20528291,0.17609277,0.66928333,0.37607545,0.16610923,0.08511471,0.0007557848,0.5833978,1.2140944,-0.53054917
1067,1113,624495.0,3348675.0,321.3878479003906,0.29045495,0.26424816,0.2483369,0.6331905,0.3533785,0.22144765,0.11679098,0.0013115089,0.43657586,1.0183471,-0.41110593
1031,1107,624315.0,3349755.0,323.63690185546875,0.3063077,0.27752706,0.26857698,0.6805148,0.3414451,0.18911816,0.12783878,0.0010892192,0.43403372,1.035364,-0.42063686
1059,1143,625395.0,3348915.0,322.6422424316406,0.2722623,0.24371561,0.213882,0.64535797,0.28497568,0.1518359,0.12068105,0.0010225323,0.5021601,1.2165457,-0.45175377
954,134,595125.0,3352065.0,319.5933837890625,0.2702149,0.25208074,0.257287,0.64670336,0.37935132,0.23299113,0.10823283,0.0012003641,0.4307749,0.8365091,-0.43906274
975,90,593805.0,3351435.0,319.3985595703125,0.2335956,0.19937468,0.16029851,0.6221345,0.28302577,0.14068241,0.11034458,0.00086692965,0.5902562,1.3877974,-0.5146136
947,120,594705.0,3352275.0,321.5758361816406,0.2593344,0.24740095,0.24178521,0.67934483,0.4542278,0.2418047,0.10111956,0.001267051,0.4750248,0.92308396,-0.46608672
531,1073,623295.0,3364755.0,325.4689636230469,0.34275153,0.3341524,0.35222808,0.47729525,0.31586227,0.2228906,0.13286252,0.0012225931,0.15076993,0.30652902,-0.1764043
502,1082,623565.0,3365625.0,323.47283935546875,0.27384174,0.23886035,0.22136965,0.6323715,0.28169987,0.14278832,0.10981109,0.0011559061,0.48141268,1.13314,-0.4516721
524,1023,621795.0,3364965.0,322.0646057128906,0.23687144,0.19650833,0.15415628,0.64021015,0.24153171,0.11825847,0.10016371,0.001267051,0.6118762,1.5408522,-0.53028804
1131,1585,638655.0,3346755.0,314.4389953613281,0.19504589,0.15556023,0.08466152,0.7766258,0.19953068,0.04521486,0.065775506,0.0010225323,0.80340695,2.1051521,-0.6662465
1147,1473,635295.0,3346275.0,315.03375244140625,0.20148058,0.16029851,0.095132545,0.79341453,0.23423907,0.06502594,0.07502276,0.0014004247,0.7858695,2.0462942,-0.6638433
1163,1490,635805.0,3345795.0,321.8356018066406,0.31233293,0.2939063,0.3164862,0.6519096,0.46518633,0.27288628,0.08813784,0.0012003641,0.34637013,0.69398135,-0.37851265
1621,57,592815.0,3332055.0,325.2502136230469,0.2445346,0.22721939,0.22283208,0.69402766,0.41093984,0.21130814,0.10938874,0.0016004855,0.5139233,0.98410904,-0.50671345
1679,58,592845.0,3330315.0,317.0435485839844,0.21645588,0.18229347,0.13818653,0.55129427,0.23626696,0.109951854,0.084781274,0.0015337986,0.59915775,1.3643025,-0.50300837
1630,62,592965.0,3331785.0,321.6100158691406,0.22786286,0.19896522,0.17217346,0.5857492,0.33278748,0.171374,0.08629284,0.0017783171,0.54567015,1.1364238,-0.49289775
1456,288,599745.0,3337005.0,320.3555908203125,0.32906315,0.32947263,0.3669694,0.7265522,0.44728613,0.2873546,0.15137926,0.0010892192,0.32883006,0.6155574,-0.3760135
1496,324,600825.0,3335805.0,316.21295166015625,0.22347556,0.19387594,0.15895307,0.6353549,0.33594632,0.1689171,0.084603444,0.0010892192,0.59976965,1.3044863,-0.5323957
1098,60,592905.0,3347745.0,320.2257080078125,0.3495372,0.35234508,0.36755434,0.80827284,0.50250757,0.30970055,0.11710219,0.0011559061,0.37481573,0.7914805,-0.3928319
1059,100,594105.0,3348915.0,320.4547119140625,0.30437732,0.28162184,0.33555633,0.8324322,0.708535,0.51966673,0.15100136,0.0013559669,0.4254116,0.7947773,-0.49441975
1029,148,595545.0,3349815.0,319.5421142578125,0.24336463,0.21581243,0.19089259,0.6413216,0.31824115,0.16825414,0.10494294,0.0014448827,0.5412417,1.1712325,-0.49643245
569,39,592275.0,3363615.0,323.32586669921875,0.28981146,0.26652956,0.2727303,0.6805733,0.4825405,0.2744852,0.12074774,0.0011336772,0.42782068,0.8917571,-0.43716872
609,17,591615.0,3362415.0,324.17010498046875,0.29870304,0.2810954,0.29624617,0.73134893,0.5329651,0.30034098,0.12034762,0.0013115089,0.42341852,0.85747826,-0.44471934
854,994,620925.0,3355065.0,320.4307861328125,0.25114477,0.21967325,0.18328793,0.58738714,0.24336465,0.12598011,0.101475224,0.0013559669,0.5243445,1.2572639,-0.4556213
838,957,619815.0,3355545.0,319.9727783203125,0.25377715,0.20183156,0.16883911,0.6737291,0.27503115,0.12769602,0.096629314,0.0010892192,0.5992275,1.6111418,-0.5389661
867,990,620805.0,3354675.0,320.3658447265625,0.3067172,0.26436517,0.21785983,0.7210534,0.30353883,0.15437078,0.11579068,0.0010892192,0.53593194,1.7283953,-0.46344596
1613,1237,628215.0,3332295.0,321.6065979003906,0.23353711,0.21715787,0.18159153,0.76369786,0.3541585,0.1604935,0.11447917,0.0010003034,0.615797,1.320905,-0.55720735
1629,1259,628875.0,3331815.0,328.032470703125,0.2741342,0.2485124,0.2595099,0.54333866,0.47438988,0.2873936,0.10992223,0.0011336772,0.35352716,0.6794117,-0.37232542
1610,1242,628365.0,3332385.0,323.07293701171875,0.25243172,0.22675142,0.23347859,0.6517342,0.41074488,0.21353103,0.11405682,0.0010669903,0.47249156,0.90190446,-0.48376748
674,1702,642165.0,3360465.0,324.80926513671875,0.267992,0.2483369,0.22833084,0.68964034,0.31278142,0.15690567,0.13501874,0.00064464,0.5025315,1.098685,-0.47048414
695,1681,641535.0,3359835.0,320.1060791015625,0.25857395,0.23815839,0.23184067,0.7150867,0.4091849,0.18896218,0.11832478,0.0010003034,0.5103306,1.0353858,-0.50032073
666,1654,640725.0,3360705.0,325.6227722167969,0.2739002,0.2483954,0.23581849,0.6519681,0.44888508,0.23049524,0.11699104,0.001244822,0.46874958,1.0274007,-0.44823313
1323,1536,637185.0,3340995.0,318.0894470214844,0.21271206,0.17890064,0.13725059,0.6486338,0.27967194,0.11182377,0.07262203,0.0010892192,0.65071046,1.4581007,-0.5676297
1428,1569,638175.0,3337845.0,322.1944885253906,0.23839237,0.22341706,0.203177,0.6691078,0.3919867,0.18662228,0.09718504,0.0008891586,0.5341499,1.058715,-0.4993595
1381,1599,639075.0,3339255.0,317.3306579589844,0.21505196,0.19802925,0.13549566,0.76369786,0.31609625,0.11872644,0.08689302,0.0011336772,0.6986285,1.6295235,-0.5881799
1639,1404,633225.0,3331515.0,325.8893737792969,0.256936,0.23488255,0.2373394,0.6589293,0.4738439,0.26095283,0.102142096,0.0010003034,0.47038335,0.9117856,-0.47442508
1605,1369,632175.0,3332535.0,326.8327331542969,0.3152578,0.32198498,0.38656595,0.8442487,0.666105,0.3749055,0.14915636,0.001845004,0.3718535,0.63594913,-0.44782087
1601,1406,633285.0,3332655.0,330.1584777832031,0.25798896,0.21780132,0.2077398,0.450445,0.46428934,0.29921004,0.10138631,0.0009780745,0.36874935,0.796312,-0.3481406
1305,1210,627405.0,3341535.0,325.4040222167969,0.3020959,0.29911253,0.3280102,0.8368195,0.5492664,0.27998394,0.16871785,0.0011781352,0.43681005,0.8264392,-0.4733619
1324,1240,628305.0,3340965.0,324.63494873046875,0.37615344,0.39335167,0.42938596,0.9212311,0.61107856,0.3835631,0.12599377,0.0011559061,0.36416328,0.7334858,-0.4015566
1262,1192,626865.0,3342825.0,324.49822998046875,0.29033795,0.2806274,0.29121542,0.81622845,0.49404496,0.25057933,0.11223404,0.0013337379,0.47407645,0.94700253,-0.48830575
347,1003,621195.0,3370275.0,314.6064758300781,0.2098457,0.16100046,0.10735847,0.67010224,0.24036177,0.087488905,0.0676872,0.0011336772,0.72382283,1.9001077,-0.61256176
281,962,619965.0,3372255.0,320.3111572265625,0.23698843,0.20159759,0.17679474,0.7123373,0.36394703,0.15901156,0.08435892,0.0012225931,0.6023207,1.3446486,-0.55883604
330,918,618645.0,3370785.0,325.5339050292969,0.27536264,0.2379244,0.2330691,0.6063987,0.26001686,0.15265486,0.0880267,0.0011781352,0.44472173,0.9933276,-0.43641385
1238,682,611565.0,3343545.0,322.4850158691406,0.2590419,0.2505013,0.24710846,0.7961639,0.48768824,0.26216176,0.11461254,0.0010225323,0.526282,1.0274239,-0.52133447
1346,752,613665.0,3340305.0,321.1896057128906,0.2568775,0.22400205,0.20376198,0.58294135,0.24675748,0.12945093,0.093139365,0.0009780745,0.48198518,1.0785233,-0.44481346
1650,638,610245.0,3331185.0,322.3858947753906,0.26243475,0.2292668,0.20832478,0.6562384,0.32693776,0.17812067,0.09518443,0.001244822,0.51808083,1.1938932,-0.48217848
1646,589,608775.0,3331305.0,319.8155517578125,0.21938075,0.17796467,0.13631462,0.5946408,0.28575566,0.1411114,0.10356475,0.0015115696,0.6270234,1.4935555,-0.5393129
419,1362,631965.0,3368115.0,322.0440979003906,0.311046,0.29893705,0.2739587,0.71485263,0.32042506,0.18584232,0.11334549,0.0011559061,0.44588274,1.0745544,-0.41025826
429,1323,630795.0,3367815.0,324.62127685546875,0.31876764,0.2935553,0.2981766,0.7410595,0.41983142,0.2224226,0.14259881,0.0011336772,0.42616197,0.97177863,-0.4325322
428,1301,630135.0,3367845.0,323.51043701171875,0.25143725,0.21487646,0.17936862,0.70853496,0.27963296,0.13385773,0.11834701,0.0010892192,0.5959728,1.471595,-0.53460294
227,1159,625875.0,3373875.0,325.8517761230469,0.30197892,0.30583975,0.3137369,0.6629071,0.36074916,0.22558147,0.12486009,0.00128928,0.35752046,0.68171394,-0.36858687
286,1147,625515.0,3372105.0,325.1134948730469,0.31982058,0.27325675,0.28390327,0.68004686,0.28208983,0.15717866,0.15680312,0.00080024276,0.4109586,1.0056325,-0.42671624
358,1133,625095.0,3369945.0,323.37371826171875,0.41452765,0.44711065,0.5079478,0.7114014,0.5439237,0.42369226,0.20241696,0.0012003641,0.16685426,0.30823854,-0.22812946
69,448,604545.0,3378615.0,320.5401611328125,0.28823206,0.27694207,0.28238234,0.6974205,0.4441273,0.2400498,0.13090637,0.0009780745,0.42359352,0.8435913,-0.43154204
28,489,605775.0,3379845.0,319.0260009765625,0.24079075,0.21745034,0.19293998,0.77393496,0.34214702,0.15674967,0.10878856,0.0014671116,0.6008998,1.290361,-0.56132025
79,381,602535.0,3378315.0,316.41802978515625,0.23862636,0.21569544,0.19182853,0.751355,0.38988084,0.20405446,0.10387595,0.0016004855,0.5932318,1.2572176,-0.5539107
793,33,592095.0,3356895.0,321.9244689941406,0.3564984,0.33268997,0.35386598,0.6663585,0.43671763,0.2828308,0.14499953,0.0014448827,0.30629778,0.7001432,-0.3339863
780,97,594015.0,3357285.0,324.85369873046875,0.32438338,0.30765313,0.3130934,0.698181,0.44108546,0.26957142,0.12519354,0.0011336772,0.38079438,0.84163624,-0.3882627
767,74,593325.0,3357675.0,320.3282470703125,0.33690178,0.27331525,0.25120327,0.68829495,0.36886078,0.22979327,0.09222797,0.0012003641,0.46523952,1.6339852,-0.4315467
358,838,616245.0,3369945.0,320.0513916015625,0.23102172,0.21347253,0.1477801,1.0,0.3063467,0.13557366,0.13177331,0.0013559669,0.74249405,1.8462019,-0.6481626
382,794,614925.0,3369225.0,318.6465759277344,0.23856786,0.19293998,0.16140996,0.53900987,0.22445051,0.11697153,0.087337606,0.0011114483,0.53910506,1.3143772,-0.47280544
396,1534,637125.0,3368805.0,319.3165283203125,0.27547964,0.2444176,0.21259508,0.8100278,0.40906793,0.17878364,0.11983635,0.0012225931,0.5842161,1.4650126,-0.5364054
421,1558,637845.0,3368055.0,323.71893310546875,0.2875301,0.25851542,0.24149272,0.6896989,0.42427722,0.22718039,0.10967771,0.0011336772,0.48132542,1.1408459,-0.4547321
300,1567,638115.0,3371685.0,323.49334716796875,0.31168947,0.31461433,0.29279482,0.8715084,0.43858954,0.24235068,0.1394423,0.0010003034,0.49704713,1.1210111,-0.46950793
802,1141,625335.0,3356625.0,322.3448791503906,0.29232684,0.26518413,0.23599397,0.7046741,0.3081406,0.17823768,0.14037591,0.0011781352,0.49824178,1.2623543,-0.45314866
921,1099,624075.0,3353055.0,316.73590087890625,0.23277664,0.18597881,0.1412284,0.7438088,0.29246333,0.11619156,0.09116098,0.0013559669,0.68085325,1.7820352,-0.5999542
839,1062,622965.0,3355515.0,319.4122314453125,0.3661504,0.33543935,0.3149068,0.793707,0.32050303,0.18705127,0.097696304,0.0013115089,0.43189088,1.2774549,-0.4058532
52,870,617205.0,3379125.0,318.3081970214844,0.23780741,0.21236108,0.16415931,0.72315925,0.32440287,0.15366882,0.104209386,0.0010447614,0.6299879,1.5115304,-0.5460043
78,889,617775.0,3378345.0,317.3750915527344,0.2399718,0.2011881,0.16410083,0.59077996,0.29375032,0.14696112,0.07886837,0.001244822,0.56522715,1.3753259,-0.4919288
79,925,618855.0,3378315.0,321.6510314941406,0.25980237,0.2482199,0.2247625,0.78463995,0.49599487,0.22994925,0.11045573,0.0011336772,0.5546622,1.181478,-0.51935416
1438,975,620355.0,3337545.0,312.8735656738281,0.21511045,0.18907915,0.12952894,0.74644125,0.17461084,0.039794113,0.078623846,0.0012003641,0.7042618,1.6942805,-0.5957776
1464,909,618375.0,3336765.0,323.63690185546875,0.24669899,0.22037521,0.19955018,0.6685813,0.41612658,0.19871172,0.1012307,0.00086692965,0.5402766,1.1545211,-0.5041935
1471,925,618855.0,3336555.0,323.72576904296875,0.25424513,0.22587395,0.24324764,0.6642525,0.43063393,0.20924121,0.10754373,0.0008224717,0.46391717,0.8649128,-0.4924902
1200,1008,621345.0,3344685.0,324.93572998046875,0.32736674,0.31578425,0.31408784,0.5693115,0.34659284,0.23767091,0.13942006,0.0009558455,0.28891084,0.63896143,-0.2864405
1158,991,620835.0,3345945.0,321.3126525878906,0.2980596,0.24588004,0.20943622,0.71754354,0.32315493,0.17500083,0.20386183,0.0010225323,0.548132,1.7195675,-0.48957023
1184,945,619455.0,3345165.0,324.43328857421875,0.31455582,0.29419878,0.30736068,0.63436043,0.47520885,0.2802959,0.1309286,0.0011336772,0.3472363,0.73033017,-0.36633277
622,1745,643455.0,3362025.0,319.7608642578125,0.2618498,0.25816444,0.2251135,0.8130696,0.4369516,0.21126914,0.110322356,0.0011781352,0.56633174,1.2250338,-0.51800555
500,1754,643725.0,3365685.0,317.7134704589844,0.22160365,0.19855572,0.15017848,0.7341568,0.2978841,0.10807994,0.08220271,0.0011114483,0.6603585,1.5001493,-0.57424027
60,1072,623265.0,3378885.0,316.18902587890625,0.20241654,0.1625799,0.09647798,0.7682022,0.21688487,0.054691426,0.07340004,0.0011336772,0.776847,2.0258386,-0.6506596
10,1062,622965.0,3380385.0,316.82476806640625,0.22060919,0.17691173,0.13128386,0.67840886,0.27117035,0.104960084,0.07502276,0.0012003641,0.67571926,1.6854464,-0.58632654
1186,749,613575.0,3345105.0,323.74969482421875,0.40575308,0.3862735,0.35837027,0.68870443,0.37389156,0.25233424,0.22569068,0.0011114483,0.3154829,1.0377711,-0.28133687
1192,782,614565.0,3344925.0,330.2370910644531,0.30648318,0.2938478,0.24084926,0.39797294,0.21754783,0.1174395,0.113501094,0.0013115089,0.2459584,0.721486,-0.15050885
1176,828,615945.0,3345405.0,327.0446472167969,0.32028857,0.3066002,0.34017763,0.6468789,0.4461942,0.2848197,0.1646944,0.00093361654,0.31072313,0.5963329,-0.3568811
1487,1039,622275.0,3336075.0,324.68280029296875,0.32104903,0.30268088,0.30817962,0.6300901,0.35197458,0.20097362,0.19123578,0.0010003034,0.34308952,0.75121444,-0.3510071
1523,1009,621375.0,3334995.0,319.9796142578125,0.24781044,0.22148666,0.20826626,0.68449265,0.39206472,0.1797586,0.099052265,0.0011336772,0.53343225,1.1069762,-0.5110558
1515,963,619995.0,3335235.0,322.4098205566406,0.26962993,0.246465,0.24593852,0.7132733,0.47559884,0.24823941,0.104276076,0.0011781352,0.48720703,1.0014203,-0.48639125
709,1063,622995.0,3359415.0,322.5431213378906,0.3067757,0.2743682,0.23780741,0.69519764,0.29597318,0.13982446,0.11283422,0.0013115089,0.49023342,1.3924034,-0.43403906
697,1028,621945.0,3359775.0,324.92205810546875,0.45418882,0.44061744,0.51034623,0.8436052,0.5659966,0.32943362,0.33572406,0.0011559061,0.24613807,0.55570334,-0.313799
1535,936,619185.0,3334635.0,326.9762878417969,0.37200016,0.3455009,0.37820086,0.7194155,0.38988084,0.26091382,0.13646361,0.0012225931,0.31086877,0.7116826,-0.3511211
1578,933,619095.0,3333345.0,323.91033935546875,0.29308733,0.2919759,0.32877067,0.84723204,0.5668936,0.2961292,0.13235126,0.001244822,0.44086745,0.7992553,-0.48740542
1539,929,618975.0,3334515.0,324.67938232421875,0.27910647,0.27489465,0.27507016,0.78072065,0.50071365,0.24960436,0.1188805,0.0010892192,0.4789306,0.9448987,-0.47917646
1210,849,616575.0,3344385.0,321.6373596191406,0.27185282,0.22470401,0.20522441,0.55726105,0.26875246,0.14415327,0.083892114,0.0011559061,0.46169624,1.173907,-0.42528373
1175,909,618375.0,3345435.0,319.7882080078125,0.23429756,0.19165304,0.13730907,0.7219894,0.2955442,0.13101086,0.09091647,0.0010003034,0.68041587,1.8535104,-0.5804638
1140,929,618975.0,3346485.0,321.0904846191406,0.3153748,0.3604177,0.31987906,0.7543384,0.2804909,0.13389674,0.18530065,0.0010892192,0.40444264,0.8301971,-0.35336939
1189,1677,641415.0,3345015.0,318.8995056152344,0.23301062,0.21563692,0.1668502,0.97656953,0.37061572,0.14489423,0.111967295,0.0008224717,0.7081558,1.6456492,-0.6382557
1208,1641,640335.0,3344445.0,313.7622375488281,0.19884822,0.17094502,0.10747547,0.7873893,0.2335371,0.06424598,0.06810955,0.00064464,0.75979507,1.8065891,-0.64324546
1204,1656,640785.0,3344565.0,314.4663391113281,0.21791832,0.19592334,0.14719512,0.7892027,0.34674883,0.12980193,0.08544814,0.0009780745,0.68561417,1.5462818,-0.60223705
1503,945,619455.0,3335595.0,320.9298095703125,0.24933136,0.21908827,0.19908221,0.6798713,0.3878529,0.1861933,0.1039871,0.00128928,0.5470018,1.1967317,-0.5125737
1456,973,620295.0,3337005.0,328.281982421875,0.27202833,0.24354014,0.23242566,0.58650964,0.29741612,0.15550174,0.106232226,0.0010892192,0.43237114,0.94086075,-0.4131915
1413,998,621045.0,3338295.0,316.09332275390625,0.24149272,0.21721636,0.18071406,0.5597179,0.19964767,0.08253612,0.08118018,0.0015115696,0.51186854,1.1377302,-0.4408372
1189,1009,621375.0,3345015.0,325.5339050292969,0.30899858,0.29320434,0.28717908,0.6589293,0.34807476,0.2100212,0.11679098,0.0010447614,0.39292562,0.87305117,-0.38411093
1195,1002,621165.0,3344835.0,323.19256591796875,0.28992847,0.25857395,0.2357015,0.7100559,0.31527728,0.17675574,0.12568256,0.0012003641,0.50156033,1.2485619,-0.46610367
1237,950,619605.0,3343575.0,327.287353515625,0.49431795,0.5597179,0.62312895,1.0,0.643876,0.33575135,0.32214215,0.0013781958,0.232188,0.46380952,-0.28228316
6,1677,641415.0,3380505.0,323.39764404296875,0.31882614,0.3154333,0.3381887,0.6936182,0.48589435,0.3025249,0.11614634,0.0014004247,0.34447286,0.66732043,-0.3747925
82,1645,640455.0,3378225.0,325.05194091796875,0.3730531,0.36357656,0.36644292,0.66460353,0.37420356,0.23958181,0.12383756,0.0015115696,0.28918254,0.69966924,-0.2927765
9,1683,641595.0,3380415.0,325.7389831542969,0.32356438,0.3128594,0.37603647,0.6181567,0.5222796,0.34121108,0.18103269,0.0014004247,0.24353437,0.41812837,-0.32791838
489,1312,630465.0,3366015.0,318.3081970214844,0.21353102,0.17585878,0.10782645,0.6968355,0.25182724,0.09193469,0.09211683,0.0012225931,0.73199564,1.9836988,-0.596975
541,1322,630765.0,3364455.0,323.46258544921875,0.35450947,0.3773819,0.3992014,0.7923031,0.4681112,0.30767265,0.14462164,0.0010225323,0.32992044,0.64287335,-0.354729
496,1317,630615.0,3365805.0,317.1871032714844,0.24084926,0.2225981,0.18042156,0.8448921,0.3628161,0.15089995,0.099118955,0.0010892192,0.6480657,1.4818015,-0.5829505
134,1323,630795.0,3376665.0,320.6153564453125,0.375159,0.35322252,0.364805,0.64775634,0.39062175,0.26828447,0.12534913,0.00128928,0.27944118,0.69154614,-0.2942458
111,1333,631095.0,3377355.0,323.58905029296875,0.36737886,0.34871823,0.37100568,0.58621716,0.37233162,0.257209,0.12397094,0.00128928,0.22482903,0.5090583,-0.25402713
123,1249,628575.0,3376995.0,326.5934753417969,0.3319295,0.30601522,0.30753615,0.47513086,0.300029,0.21177612,0.1314621,0.0013115089,0.21413282,0.50427073,-0.21649681
1312,1229,627975.0,3341325.0,325.5885925292969,0.4634899,0.52192867,0.62090605,0.8500399,0.66442806,0.47477984,0.23947264,0.0010225323,0.15577312,0.27286908,-0.23915362
1305,1128,624945.0,3341535.0,324.94598388671875,0.36269906,0.33783776,0.35731733,0.62663877,0.37244862,0.24114174,0.13370723,0.0010003034,0.27371287,0.64105856,-0.2994381
1333,1170,626205.0,3340695.0,321.3399963378906,0.2612648,0.24096626,0.24342315,0.7254992,0.43546972,0.20506842,0.09947462,0.0010892192,0.49753836,0.9825838,-0.50134534
1255,1532,637065.0,3343035.0,319.8907470703125,0.23441455,0.20844176,0.1882602,0.7190645,0.36620894,0.1624434,0.087559894,0.0010447614,0.5850213,1.2168642,-0.55053294
1197,1507,636315.0,3344775.0,324.79559326171875,0.26442367,0.27928197,0.28162184,0.858873,0.493226,0.22534746,0.11988081,0.00091138756,0.506141,0.9218753,-0.50923735
1478,1381,632535.0,3336345.0,321.4972229003906,0.23657896,0.2225981,0.18428239,0.6653055,0.32054204,0.13358475,0.0951622,0.0014004247,0.56618404,1.2065907,-0.4985985
1470,1336,631185.0,3336585.0,327.136962890625,0.30332434,0.2938478,0.33093506,0.7234518,0.5212267,0.28883654,0.14122061,0.001267051,0.37227014,0.6842421,-0.42229837
1512,1355,631755.0,3335325.0,325.2570495605469,0.3148483,0.34275153,0.3904268,0.8316133,0.54310465,0.31601825,0.20428419,0.0011781352,0.36102453,0.60842836,-0.41627762
199,737,613215.0,3374715.0,324.67938232421875,0.34345347,0.30531326,0.30888158,0.62821823,0.3669889,0.22768736,0.10929982,0.0013337379,0.34077123,0.8815544,-0.34589615
122,710,612405.0,3377025.0,324.01971435546875,0.3922987,0.34362897,0.38896438,0.51385605,0.38742393,0.3194111,0.17538653,0.0011781352,0.138335,0.34485134,-0.198519
197,773,614295.0,3374775.0,319.4361572265625,0.22593245,0.18849419,0.14930102,0.62429893,0.26528162,0.117673494,0.07960192,0.0013781958,0.61400974,1.4383211,-0.5361816
1304,897,618015.0,3341565.0,326.0226745605469,0.38580552,0.3346204,0.3175977,0.5209342,0.29082543,0.2269854,0.120080866,0.0012225931,0.24249111,0.9537736,-0.21776967
1298,834,616125.0,3341745.0,324.08123779296875,0.26418966,0.21815233,0.18305396,0.5612973,0.23349808,0.12200229,0.09767407,0.0011336772,0.50815165,1.3942941,-0.44024006
1429,1572,638265.0,3337815.0,321.4186096191406,0.23049523,0.20013516,0.17123751,0.62757474,0.3733846,0.17305093,0.09147219,0.0011336772,0.57126963,1.2316322,-0.5164123
1416,1567,638115.0,3338205.0,325.2399597167969,0.24330615,0.225055,0.20364498,0.6553024,0.39456058,0.20315751,0.09925233,0.001244822,0.52582663,1.0729467,-0.48871905
1469,1577,638415.0,3336615.0,316.05230712890625,0.20697933,0.16404232,0.11899943,0.59756565,0.27737105,0.10184022,0.07297769,0.0011114483,0.6678615,1.575854,-0.5692211
753,108,594345.0,3358095.0,323.39422607421875,0.27869698,0.27173582,0.28238234,0.7047911,0.4485341,0.25112528,0.13048403,0.0011336772,0.42789724,0.8068272,-0.44346476
718,149,595575.0,3359145.0,318.4209899902344,0.2397963,0.22382654,0.17363589,0.67396307,0.28622365,0.13615863,0.08049108,0.0011559061,0.5902876,1.3635772,-0.5013831
720,140,595305.0,3359085.0,315.21832275390625,0.25652653,0.22739488,0.23932832,0.68829495,0.43028295,0.21969274,0.07533396,0.0012225931,0.48399672,0.93510085,-0.5033364
505,1185,626655.0,3365535.0,317.7237243652344,0.25646803,0.23657896,0.21230258,0.7493661,0.38290015,0.18576431,0.12359305,0.0011114483,0.5584704,1.2209636,-0.5200971
